0.0,1716738673234,2.30246639251709
1.0,1716738682510,2.3021608352661134
2.0,1716738692578,2.3014914751052857
3.0,1716738702439,2.300798797607422
4.0,1716738713111,2.300883746147156
5.0,1716738723370,2.2990853548049928
6.0,1716738733620,2.2979543447494506
7.0,1716738743770,2.296682596206665
8.0,1716738753878,2.294315505027771
9.0,1716738764508,2.290189003944397
10.0,1716738775170,2.2836286544799806
11.0,1716738785273,2.265400743484497
12.0,1716738795681,2.1849124670028686
13.0,1716738805786,2.0293193101882934
14.0,1716738816078,1.9498010396957397
15.0,1716738826873,1.8774198174476624
16.0,1716738837284,1.87857586145401
17.0,1716738847088,1.870371973514557
18.0,1716738859741,1.8199833869934081
19.0,1716738869973,1.7885177731513977
20.0,1716738880125,1.7924710988998414
21.0,1716738889347,1.7916821837425232
22.0,1716738899605,1.7312729239463807
23.0,1716738909620,1.7382259845733643
24.0,1716738918585,1.7548532605171203
25.0,1716738929172,1.7376328587532044
26.0,1716738939626,1.7485433340072631
27.0,1716738949092,1.7230495095252991
28.0,1716738959189,1.7212098836898804
29.0,1716738970577,1.7443400859832763
30.0,1716738981645,1.7209189295768739
31.0,1716738992438,1.7456870555877686
32.0,1716739003188,1.7203213095664978
33.0,1716739013998,1.7153276801109314
34.0,1716739024607,1.729453158378601
35.0,1716739035865,1.7107142567634583
36.0,1716739046650,1.693362021446228
37.0,1716739057749,1.7248599410057068
38.0,1716739067818,1.7372080087661743
39.0,1716739078355,1.7071878910064697
40.0,1716739089514,1.728168797492981
41.0,1716739100353,1.698303234577179
42.0,1716739111709,1.7076132774353028
43.0,1716739122788,1.7221020460128784
44.0,1716739132841,1.7040712237358093
45.0,1716739143681,1.720503032207489
46.0,1716739154750,1.6812369227409363
47.0,1716739165104,1.6819345116615296
48.0,1716739176215,1.6922664165496826
49.0,1716739186822,1.654702615737915
50.0,1716739196456,1.707160770893097
51.0,1716739206977,1.6931879997253418
52.0,1716739216913,1.6782177090644836
53.0,1716739227771,1.700011396408081
54.0,1716739237720,1.7111591577529908
55.0,1716739248638,1.7132670760154725
56.0,1716739259749,1.6702396750450135
57.0,1716739270073,1.6849470615386963
58.0,1716739280531,1.6942564487457275
59.0,1716739291010,1.6710952639579773
60.0,1716739301898,1.6934470057487487
61.0,1716739312082,1.6774736642837524
62.0,1716739322802,1.6980736255645752
63.0,1716739333432,1.697975480556488
64.0,1716739344403,1.6803853154182433
65.0,1716739354787,1.6707696199417115
66.0,1716739365632,1.6965860247612
67.0,1716739376103,1.6555623531341552
68.0,1716739387046,1.6891611814498901
69.0,1716739397040,1.6421073079109192
70.0,1716739408006,1.7011626362800598
71.0,1716739419610,1.652780282497406
72.0,1716739429731,1.687689232826233
73.0,1716739440781,1.69221750497818
74.0,1716739451807,1.680715298652649
75.0,1716739463142,1.6700676083564758
76.0,1716739473734,1.6874383211135864
77.0,1716739484419,1.6687294483184814
78.0,1716739494788,1.6688714623451233
79.0,1716739504412,1.664107358455658
80.0,1716739514774,1.6513706684112548
81.0,1716739525129,1.6512333631515503
82.0,1716739535785,1.6532310128211976
83.0,1716739546445,1.6652017951011657
84.0,1716739556872,1.6928598761558533
85.0,1716739567190,1.6659916758537292
86.0,1716739577111,1.641032910346985
87.0,1716739588087,1.6539135336875916
88.0,1716739599079,1.6705083131790162
89.0,1716739608776,1.660121500492096
90.0,1716739631386,1.665394902229309
91.0,1716739662397,1.6807835817337036
92.0,1716739676739,1.6256191730499268
93.0,1716739690031,1.6604482054710388
94.0,1716739702384,1.6672852754592895
95.0,1716739714823,1.6311088442802428
96.0,1716739726025,1.653822124004364
97.0,1716739736539,1.6442191481590271
98.0,1716739748254,1.6711217761039734
99.0,1716739759010,1.67430020570755
